param_val,J_total,rho_total,rho_active,rho_paused,rho_mobile,rho_jammed,frac_unpaused,J_unpaused,J_paused,rho_sys_unpaused,rho_sys_paused,batch_id
0.0,0.002359998047475389,0.020856070103794217,0.020856070103794217,0.0,0.0175569731700074,0.003299096933786817,1.0,0.002359998047475389,0.0,0.020856070103794217,0.0,b545e7d2
0.0,0.002719992779683909,0.021101260155173808,0.021101260155173808,0.0,0.01772264116310302,0.003378618992070788,1.0,0.002719992779683909,0.0,0.021101260155173808,0.0,b545e7d2
0.0,0.0019999991248413835,0.020168272794523316,0.020168272794523316,0.0,0.016962652778239915,0.003205620016283401,1.0,0.0019999991248413835,0.0,0.020168272794523316,0.0,b545e7d2
0.0,0.0016799969574820004,0.020872728718015987,0.020872728718015987,0.0,0.017575459677572552,0.0032972690404434353,1.0,0.0016799969574820004,0.0,0.020872728718015987,0.0,b545e7d2
0.045454545454545456,1.9999894680393816e-5,0.010142419000967625,0.0070224837939275855,0.003119935207040039,0.0050047259651511845,0.002017757828776401,0.15615024169168115,0.0,2.3700776688599134e-5,0.0031312003630612558,0.011439810478636634,b545e7d2
0.045454545454545456,0.0003999991293168877,0.011171929139657394,0.0077539471259804775,0.0034179820136769163,0.005513979569166841,0.002239967556813637,0.14598075817251868,0.0,0.0004683725023114768,0.0031285279278260177,0.012546818310393478,b545e7d2
0.045454545454545456,0.0,0.009963155356860558,0.006916637241700732,0.0030465181151598255,0.004896792965853831,0.0020198442758469016,0.1575074419000843,0.0,0.0,0.0032199177055583484,0.011223831314612312,b545e7d2
0.045454545454545456,0.0003199993467316963,0.010122276822675507,0.007006319407492839,0.003115957415182668,0.004964116997653634,0.002042202409839205,0.16025332777798124,0.0,0.0003810665255569985,0.00299999553189278,0.011481459676235938,b545e7d2
0.09090909090909091,0.0,0.00850830590778659,0.004515070830715099,0.003993235077071489,0.003168921198864307,0.0013461496318507922,0.10423284692659913,0.0,0.0,0.0020785602974387617,0.009256481019679236,b545e7d2
0.09090909090909091,0.0,0.007881978851963293,0.0041649028431300535,0.0037170760088332385,0.0029332098214789166,0.001231693021651137,0.10111967831825078,0.0,0.0,0.002127237790744445,0.008529359321730766,b545e7d2
0.09090909090909091,1.9999986511948855e-5,0.007790401941087124,0.004141903723148766,0.0036484982179383584,0.0028700863009682577,0.0012718174221805084,0.09508329547879123,0.0,2.210146681128054e-5,0.002248003999445366,0.008372764338104594,b545e7d2
0.09090909090909091,0.0,0.006827469625667219,0.003645414010634263,0.0031820556150329547,0.0025444183709068422,0.0011009956397274206,0.1240767411380502,0.0,0.0,0.0021187115145741326,0.007494477100718103,b545e7d2
0.13636363636363635,0.0,0.006510174846312816,0.0028149262181365697,0.0036952486281762475,0.0020038285111045506,0.0008110977070320189,0.08323783012023517,0.0,0.0,0.0017441104104147774,0.00694291179259125,b545e7d2
0.13636363636363635,0.0,0.006828994589735029,0.002970864152317802,0.003858130437417226,0.0021175876054924576,0.0008532765468253447,0.08301865898105036,0.0,0.0,0.0017863671108810657,0.007285527511735691,b545e7d2
0.13636363636363635,0.0,0.006811433211460696,0.002917978941311101,0.003893454270149595,0.002021316400272275,0.0008966625410388258,0.08546315579729524,0.0,0.0,0.0017826548691791243,0.007281370830333877,b545e7d2
0.13636363636363635,0.0,0.007369911758253735,0.0031814668466685126,0.004188444911585222,0.002247819991634256,0.0009336468550342567,0.07006750251514382,0.0,0.0,0.00178080487907962,0.0077910334648003295,b545e7d2
0.18181818181818182,0.0,0.005311262818608825,0.0019335958730375704,0.003377666945571254,0.0014013387899621532,0.0005322570830754172,0.07852621131506783,0.0,0.0,0.0015726694945633886,0.005629858499777514,b545e7d2
0.18181818181818182,0.0,0.005605866074020008,0.0020396226356990026,0.003566243438321005,0.0014857569517056329,0.00055386568399337,0.07740339150156986,0.0,0.0,0.0015167371562031632,0.005948933069509482,b545e7d2
0.18181818181818182,0.0,0.005525301682347111,0.0020037077437660383,0.0035215939385810726,0.0014172611400435208,0.0005864466037225175,0.07285626524301107,0.0,0.0,0.0015203531173649401,0.005840016201786284,b545e7d2
0.18181818181818182,0.0,0.005800869548633171,0.0021148663593762514,0.0036860031892569194,0.0015313422550341934,0.0005835241043420583,0.06760675228164424,0.0,0.0,0.0016109037662992117,0.006104679104749142,b545e7d2
0.22727272727272727,0.0,0.005015489477989724,0.0015867004755030078,0.0034287890024867164,0.0011326598133890439,0.00045404066211396387,0.065093883778187,0.0,0.0,0.001444018629689512,0.0052641571295138955,b545e7d2
0.22727272727272727,0.0,0.004983384919664661,0.0015675149733306289,0.0034158699463340317,0.001135005492882158,0.0004325094804484708,0.06944227191848848,0.0,0.0,0.0013953224293509654,0.00525114177514385,b545e7d2
0.22727272727272727,0.0,0.0049753498886096915,0.0015595239967190328,0.003415825891890658,0.0011395785036591064,0.00041994549305992646,0.06953418742683606,0.0,0.0,0.0013945952901839628,0.005242941516385779,b545e7d2
0.22727272727272727,0.0,0.005821538091774696,0.0018229164246013642,0.003998621667173331,0.0013349382207234488,0.00048797820387791544,0.05989399659465589,0.0,0.0,0.0014518516594183215,0.006099930085178876,b545e7d2
0.2727272727272727,0.0,0.00442140459286231,0.0012061266037224575,0.003215277989139853,0.0008762938460879741,0.0003298327576344835,0.06394149373811399,0.0,0.0,0.0013131980333394794,0.004633723982016878,b545e7d2
0.2727272727272727,0.0,0.004903948659732218,0.0013462429057181661,0.0035577057540140517,0.000975886489720315,0.0003703564159978512,0.05736163054135049,0.0,0.0,0.0013646201850780657,0.005119324628826482,b545e7d2
